"","primary_id","study_title","sequence_accession_number","sampleID","bioreactor_model","donor","include_study","reason","fecalSampleSequence","ndonor_type","country_donor","continent","predigestion","stage","stages","working_volume_mL","pH_ac","pH_tc","pH_dc","stirring_speed_rpm","total_retention_time_h","treatment","external_microorganism","flushing_gas","CO2_.","N2_.","H2_.","region_16S","media_based_on","vitamins","peptone","yeast_extract","NaHCO3","CaCl2","pectin","xylan","arabinogalactan","starch","casein","inulin","NaCl","K2HPO4","NaH2PO4","KH2PO4","MgSO4","hemin","menadione","bile_salts_oxgall","L_cysteine","mucin","glucose","pancreatin","cellobiose","lactose","whey_proteins_lactalbumin","HEPES","guanine","inosine","thymidine","xanthine","choline_chloride","ascorbic_acid","lipoic_acid","histidine","resazurin","aminoacid_mix","trace_mineral_supplement","cellulose","bacto_tryptone","XOS","Tween_80","KCL","MgCl2","FeSO4","MnCl2","CoSO4","CuSO4","ZnSO4","NiCl2","Xylitol","Rice","popcorn","whey_protein","arabic_gum","guar_gum","polyoxyethylene","digested_milk_fragments","maltose","include_sample","sample_name_other","reason_sample_exclusion"
"1","ERP107582","Investigation of structure-function relationship of pectins using  microbiota fermentations in TIM-2 colon model","ERX2451673","ERR2432094","TIM-2_Larsen_et_al_2019","healthy","yes","OK","no","8_pooled","Netherlands","Europe","no","1","ac",40,"5.8",NA,NA,NA,72,"Pectin","no","N2",0,100,0,"V3","SIEM","yes",9.375,0,0,0.014,7.5,0,0,0,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes",NA,NA
"2","ERP107582","Investigation of structure-function relationship of pectins using  microbiota fermentations in TIM-2 colon model","ERX2451672","ERR2432093","TIM-2_Larsen_et_al_2019","healthy","yes","OK","no","8_pooled","Netherlands","Europe","no","1","ac",40,"5.8",NA,NA,NA,72,"Pectin","no","N2",0,100,0,"V3","SIEM","yes",9.375,0,0,0.014,7.5,0,0,0,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes",NA,NA
"3","ERP107582","Investigation of structure-function relationship of pectins using  microbiota fermentations in TIM-2 colon model","ERX2451671","ERR2432092","TIM-2_Larsen_et_al_2019","healthy","yes","OK","no","8_pooled","Netherlands","Europe","no","1","ac",40,"5.8",NA,NA,NA,72,"Pectin","no","N2",0,100,0,"V3","SIEM","yes",9.375,0,0,0.014,7.5,0,0,0,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes",NA,NA
"4","ERP107582","Investigation of structure-function relationship of pectins using  microbiota fermentations in TIM-2 colon model","ERX2451670","ERR2432091","TIM-2_Larsen_et_al_2019","healthy","yes","OK","no","8_pooled","Netherlands","Europe","no","1","ac",40,"5.8",NA,NA,NA,72,"Pectin","no","N2",0,100,0,"V3","SIEM","yes",9.375,0,0,0.014,7.5,0,0,0,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes",NA,NA
"5","ERP107582","Investigation of structure-function relationship of pectins using  microbiota fermentations in TIM-2 colon model","ERX2451669","ERR2432090","TIM-2_Larsen_et_al_2019","healthy","yes","OK","no","8_pooled","Netherlands","Europe","no","1","ac",40,"5.8",NA,NA,NA,72,"Pectin","no","N2",0,100,0,"V3","SIEM","yes",9.375,0,0,0.014,7.5,0,0,0,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes",NA,NA
"6","ERP107582","Investigation of structure-function relationship of pectins using  microbiota fermentations in TIM-2 colon model","ERX2451668","ERR2432089","TIM-2_Larsen_et_al_2019","healthy","yes","OK","no","8_pooled","Netherlands","Europe","no","1","ac",40,"5.8",NA,NA,NA,72,"Pectin","no","N2",0,100,0,"V3","SIEM","yes",9.375,0,0,0.014,7.5,0,0,0,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes",NA,NA
"7","ERP107582","Investigation of structure-function relationship of pectins using  microbiota fermentations in TIM-2 colon model","ERX2451667","ERR2432088","TIM-2_Larsen_et_al_2019","healthy","yes","OK","no","8_pooled","Netherlands","Europe","no","1","ac",40,"5.8",NA,NA,NA,72,"Pectin","no","N2",0,100,0,"V3","SIEM","yes",9.375,0,0,0.014,7.5,0,0,0,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes",NA,NA
"8","ERP107582","Investigation of structure-function relationship of pectins using  microbiota fermentations in TIM-2 colon model","ERX2451666","ERR2432087","TIM-2_Larsen_et_al_2019","healthy","yes","OK","no","8_pooled","Netherlands","Europe","no","1","ac",40,"5.8",NA,NA,NA,72,"Pectin","no","N2",0,100,0,"V3","SIEM","yes",9.375,0,0,0.014,7.5,0,0,0,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes",NA,NA
"9","ERP107582","Investigation of structure-function relationship of pectins using  microbiota fermentations in TIM-2 colon model","ERX2451665","ERR2432086","TIM-2_Larsen_et_al_2019","healthy","yes","OK","no","8_pooled","Netherlands","Europe","no","1","ac",40,"5.8",NA,NA,NA,72,"Pectin","no","N2",0,100,0,"V3","SIEM","yes",9.375,0,0,0.014,7.5,0,0,0,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes",NA,NA
"10","ERP107582","Investigation of structure-function relationship of pectins using  microbiota fermentations in TIM-2 colon model","ERX2451664","ERR2432085","TIM-2_Larsen_et_al_2019","healthy","yes","OK","no","8_pooled","Netherlands","Europe","no","1","ac",40,"5.8",NA,NA,NA,72,"Pectin","no","N2",0,100,0,"V3","SIEM","yes",9.375,0,0,0.014,7.5,0,0,0,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes",NA,NA
