"","primary_id","study_title","sequence_accession_number","sampleID","bioreactor_model","donor","include_study","reason","fecalSampleSequence","ndonor_type","country_donor","continent","predigestion","stage","stages","working_volume_mL","pH_ac","pH_tc","pH_dc","stirring_speed_rpm","total_retention_time_h","treatment","external_microorganism","flushing_gas","CO2_.","N2_.","H2_.","region_16S","media_based_on","vitamins","peptone","yeast_extract","NaHCO3","CaCl2","pectin","xylan","arabinogalactan","starch","casein","inulin","NaCl","K2HPO4","NaH2PO4","KH2PO4","MgSO4","hemin","menadione","bile_salts_oxgall","L_cysteine","mucin","glucose","pancreatin","cellobiose","lactose","whey_proteins_lactalbumin","HEPES","guanine","inosine","thymidine","xanthine","choline_chloride","ascorbic_acid","lipoic_acid","histidine","resazurin","aminoacid_mix","trace_mineral_supplement","cellulose","bacto_tryptone","XOS","Tween_80","KCL","MgCl2","FeSO4","MnCl2","CoSO4","CuSO4","ZnSO4","NiCl2","Xylitol","Rice","popcorn","whey_protein","arabic_gum","guar_gum","polyoxyethylene","digested_milk_fragments","maltose","include_sample","sample_name_other","reason_sample_exclusion"
"1","SRP359931","The Modulation of Chaihu Shugan Formula on Microbiota Composition in the Simulator of the Human Intestinal Microbial Ecosystem (SHIME) Technology Platform and Its Influence on Gut Barrier and Intestinal Immunity in Caco-2/THP1-blue Cell Co-culture M","SRX14189450","SRR18036826","SHIME_Liu_et_al_2022","healthy","yes","OK","yes(0h)","5_individual","China","Asia","yes","5","st_si_ac_tc_dc",500,NA,NA,NA,90,48,"CSF","no","N2",0,100,0,"V3_V4","Possemiers et al. 2016","no",1.8,1.8,1.8,0,0,0,0,0,0,0,0,4.7,0,14.7,0,0,0,0,0.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,"yes",NA,NA
"2","SRP359931","The Modulation of Chaihu Shugan Formula on Microbiota Composition in the Simulator of the Human Intestinal Microbial Ecosystem (SHIME) Technology Platform and Its Influence on Gut Barrier and Intestinal Immunity in Caco-2/THP1-blue Cell Co-culture M","SRX14189449","SRR18036827","SHIME_Liu_et_al_2022","healthy","yes","OK","yes(0h)","5_individual","China","Asia","yes","5","st_si_ac_tc_dc",500,NA,NA,NA,90,48,"CSF","no","N2",0,100,0,"V3_V4","Possemiers et al. 2016","no",1.8,1.8,1.8,0,0,0,0,0,0,0,0,4.7,0,14.7,0,0,0,0,0.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,"yes",NA,NA
"3","SRP359931","The Modulation of Chaihu Shugan Formula on Microbiota Composition in the Simulator of the Human Intestinal Microbial Ecosystem (SHIME) Technology Platform and Its Influence on Gut Barrier and Intestinal Immunity in Caco-2/THP1-blue Cell Co-culture M","SRX14189448","SRR18036828","SHIME_Liu_et_al_2022","healthy","yes","OK","yes(0h)","5_individual","China","Asia","yes","5","st_si_ac_tc_dc",500,NA,NA,NA,90,48,"CSF","no","N2",0,100,0,"V3_V4","Possemiers et al. 2016","no",1.8,1.8,1.8,0,0,0,0,0,0,0,0,4.7,0,14.7,0,0,0,0,0.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,"no","Donor D - Control_0h_replicate","fecal material"
"4","SRP359931","The Modulation of Chaihu Shugan Formula on Microbiota Composition in the Simulator of the Human Intestinal Microbial Ecosystem (SHIME) Technology Platform and Its Influence on Gut Barrier and Intestinal Immunity in Caco-2/THP1-blue Cell Co-culture M","SRX14189447","SRR18036829","SHIME_Liu_et_al_2022","healthy","yes","OK","yes(0h)","5_individual","China","Asia","yes","5","st_si_ac_tc_dc",500,NA,NA,NA,90,48,"CSF","no","N2",0,100,0,"V3_V4","Possemiers et al. 2016","no",1.8,1.8,1.8,0,0,0,0,0,0,0,0,4.7,0,14.7,0,0,0,0,0.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,"yes",NA,NA
"5","SRP359931","The Modulation of Chaihu Shugan Formula on Microbiota Composition in the Simulator of the Human Intestinal Microbial Ecosystem (SHIME) Technology Platform and Its Influence on Gut Barrier and Intestinal Immunity in Caco-2/THP1-blue Cell Co-culture M","SRX14189446","SRR18036830","SHIME_Liu_et_al_2022","healthy","yes","OK","yes(0h)","5_individual","China","Asia","yes","5","st_si_ac_tc_dc",500,NA,NA,NA,90,48,"CSF","no","N2",0,100,0,"V3_V4","Possemiers et al. 2016","no",1.8,1.8,1.8,0,0,0,0,0,0,0,0,4.7,0,14.7,0,0,0,0,0.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,"yes",NA,NA
"6","SRP359931","The Modulation of Chaihu Shugan Formula on Microbiota Composition in the Simulator of the Human Intestinal Microbial Ecosystem (SHIME) Technology Platform and Its Influence on Gut Barrier and Intestinal Immunity in Caco-2/THP1-blue Cell Co-culture M","SRX14189445","SRR18036831","SHIME_Liu_et_al_2022","healthy","yes","OK","yes(0h)","5_individual","China","Asia","yes","5","st_si_ac_tc_dc",500,NA,NA,NA,90,48,"CSF","no","N2",0,100,0,"V3_V4","Possemiers et al. 2016","no",1.8,1.8,1.8,0,0,0,0,0,0,0,0,4.7,0,14.7,0,0,0,0,0.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,"no","Donor D - Control_0h","fecal material"
"7","SRP359931","The Modulation of Chaihu Shugan Formula on Microbiota Composition in the Simulator of the Human Intestinal Microbial Ecosystem (SHIME) Technology Platform and Its Influence on Gut Barrier and Intestinal Immunity in Caco-2/THP1-blue Cell Co-culture M","SRX14189444","SRR18036832","SHIME_Liu_et_al_2022","healthy","yes","OK","yes(0h)","5_individual","China","Asia","yes","5","st_si_ac_tc_dc",500,NA,NA,NA,90,48,"CSF","no","N2",0,100,0,"V3_V4","Possemiers et al. 2016","no",1.8,1.8,1.8,0,0,0,0,0,0,0,0,4.7,0,14.7,0,0,0,0,0.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,"yes",NA,NA
"8","SRP359931","The Modulation of Chaihu Shugan Formula on Microbiota Composition in the Simulator of the Human Intestinal Microbial Ecosystem (SHIME) Technology Platform and Its Influence on Gut Barrier and Intestinal Immunity in Caco-2/THP1-blue Cell Co-culture M","SRX14189443","SRR18036833","SHIME_Liu_et_al_2022","healthy","yes","OK","yes(0h)","5_individual","China","Asia","yes","5","st_si_ac_tc_dc",500,NA,NA,NA,90,48,"CSF","no","N2",0,100,0,"V3_V4","Possemiers et al. 2016","no",1.8,1.8,1.8,0,0,0,0,0,0,0,0,4.7,0,14.7,0,0,0,0,0.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,"yes",NA,NA
"9","SRP359931","The Modulation of Chaihu Shugan Formula on Microbiota Composition in the Simulator of the Human Intestinal Microbial Ecosystem (SHIME) Technology Platform and Its Influence on Gut Barrier and Intestinal Immunity in Caco-2/THP1-blue Cell Co-culture M","SRX14189442","SRR18036834","SHIME_Liu_et_al_2022","healthy","yes","OK","yes(0h)","5_individual","China","Asia","yes","5","st_si_ac_tc_dc",500,NA,NA,NA,90,48,"CSF","no","N2",0,100,0,"V3_V4","Possemiers et al. 2016","no",1.8,1.8,1.8,0,0,0,0,0,0,0,0,4.7,0,14.7,0,0,0,0,0.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,"yes",NA,NA
"10","SRP359931","The Modulation of Chaihu Shugan Formula on Microbiota Composition in the Simulator of the Human Intestinal Microbial Ecosystem (SHIME) Technology Platform and Its Influence on Gut Barrier and Intestinal Immunity in Caco-2/THP1-blue Cell Co-culture M","SRX14189441","SRR18036835","SHIME_Liu_et_al_2022","healthy","yes","OK","yes(0h)","5_individual","China","Asia","yes","5","st_si_ac_tc_dc",500,NA,NA,NA,90,48,"CSF","no","N2",0,100,0,"V3_V4","Possemiers et al. 2016","no",1.8,1.8,1.8,0,0,0,0,0,0,0,0,4.7,0,14.7,0,0,0,0,0.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,"yes",NA,NA
