,primary_id,study_title,sequence_accession_number,sampleID,bioreactor_model,donor,include_study,reason,fecalSampleSequence,ndonor_type,country_donor,continent,predigestion,stage,stages,working_volume_mL,pH_ac,pH_tc,pH_dc,stirring_speed_rpm,total_retention_time_h,treatment,external_microorganism,flushing_gas,CO2_.,N2_.,H2_.,region_16S,media_based_on,vitamins,peptone,yeast_extract,NaHCO3,CaCl2,pectin,xylan,arabinogalactan,starch,casein,inulin,NaCl,K2HPO4,NaH2PO4,KH2PO4,MgSO4,hemin,menadione,bile_salts_oxgall,L_cysteine,mucin,glucose,pancreatin,cellobiose,lactose,whey_proteins_lactalbumin,HEPES,guanine,inosine,thymidine,xanthine,choline_chloride,ascorbic_acid,lipoic_acid,histidine,resazurin,aminoacid_mix,trace_mineral_supplement,cellulose,bacto_tryptone,XOS,Tween_80,KCL,MgCl2,FeSO4,MnCl2,CoSO4,CuSO4,ZnSO4,NiCl2,Xylitol,Rice,popcorn,whey_protein,arabic_gum,guar_gum,polyoxyethylene,digested_milk_fragments,maltose,include_sample,sample_name_other,reason_sample_exclusion
1,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616350,ERR4695285,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
2,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616349,ERR4695284,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
3,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616348,ERR4695283,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
4,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616347,ERR4695282,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
5,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616346,ERR4695281,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
6,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616345,ERR4695280,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
7,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616344,ERR4695279,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
8,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616343,ERR4695278,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
9,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616342,ERR4695277,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
10,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616341,ERR4695276,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
11,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616340,ERR4695275,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
12,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616339,ERR4695274,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
13,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616338,ERR4695273,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
14,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616337,ERR4695272,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
15,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616336,ERR4695271,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
16,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616335,ERR4695270,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
17,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616334,ERR4695269,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
18,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616333,ERR4695268,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
19,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616332,ERR4695267,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
20,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616331,ERR4695266,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
21,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616330,ERR4695265,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
22,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616329,ERR4695264,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
23,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616328,ERR4695263,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
24,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616327,ERR4695262,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
25,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616326,ERR4695261,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
26,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616325,ERR4695260,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
27,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616324,ERR4695259,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
28,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616323,ERR4695258,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
29,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616322,ERR4695257,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
30,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616321,ERR4695256,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
31,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616320,ERR4695255,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
32,ERP124577,Impact of a probiotic soy beverage supplemented with acerola by-product on gut microbiota from lean and obese subjects assessed in a dynamic in vitro model of the human colon (TIM-2),ERX4616319,ERR4695254,TIM-2_Vieira_et_al_2021,lean_obese,yes,OK,no,5_pooled_13_pooled,Netherlands,Europe,yes,0,ac,60,5.9,NA,NA,NA,22,lean_obese_probiotic_acerola,,N2,0,100,0,V3_V4,SIEM,yes,9.375,0,0,0.014,12,12,12,100,9.375,0,0.137,0.076,0,0,0.00049,0,0,0.15625,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
