,primary_id,study_title,sequence_accession_number,sampleID,bioreactor_model,donor,include_study,reason,fecalSampleSequence,ndonor_type,country_donor,continent,predigestion,stage,stages,working_volume_mL,pH_ac,pH_tc,pH_dc,stirring_speed_rpm,total_retention_time_h,treatment,external_microorganism,flushing_gas,CO2_.,N2_.,H2_.,region_16S,media_based_on,vitamins,peptone,yeast_extract,NaHCO3,CaCl2,pectin,xylan,arabinogalactan,starch,casein,inulin,NaCl,K2HPO4,NaH2PO4,KH2PO4,MgSO4,hemin,menadione,bile_salts_oxgall,L_cysteine,mucin,glucose,pancreatin,cellobiose,lactose,whey_proteins_lactalbumin,HEPES,guanine,inosine,thymidine,xanthine,choline_chloride,ascorbic_acid,lipoic_acid,histidine,resazurin,aminoacid_mix,trace_mineral_supplement,cellulose,bacto_tryptone,XOS,Tween_80,KCL,MgCl2,FeSO4,MnCl2,CoSO4,CuSO4,ZnSO4,NiCl2,Xylitol,Rice,popcorn,whey_protein,arabic_gum,guar_gum,polyoxyethylene,digested_milk_fragments,maltose,include_sample,sample_name_other,reason_sample_exclusion
1,SRP279236,Simulated Gastrointestinal Model Targeted loci environmental,SRX9031075,SRR12541381,SHIME_based_Gaisawat_2020,healthy,yes,OK,yes(day0 fecal inoculate),1_individual,Canada,North America,yes,5,st_si_ac_tc_dc,175,5.8,6.3,6.7,NA,8,no,no,N2,0,100,0,V3_V4,SHIME,yes,1,3,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0.5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,neg-3,negative control
2,SRP279236,Simulated Gastrointestinal Model Targeted loci environmental,SRX9031074,SRR12541382,SHIME_based_Gaisawat_2020,healthy,yes,OK,yes(day0 fecal inoculate),1_individual,Canada,North America,yes,5,st_si_ac_tc_dc,175,5.8,6.3,6.7,NA,8,no,no,N2,0,100,0,V3_V4,SHIME,yes,1,3,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0.5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,neg-2,negative control
3,SRP279236,Simulated Gastrointestinal Model Targeted loci environmental,SRX9031073,SRR12541383,SHIME_based_Gaisawat_2020,healthy,yes,OK,yes(day0 fecal inoculate),1_individual,Canada,North America,yes,5,st_si_ac_tc_dc,175,5.8,6.3,6.7,NA,8,no,no,N2,0,100,0,V3_V4,SHIME,yes,1,3,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0.5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,neg-1,negative control
4,SRP279236,Simulated Gastrointestinal Model Targeted loci environmental,SRX9031072,SRR12541384,SHIME_based_Gaisawat_2020,healthy,yes,OK,yes(day0 fecal inoculate),1_individual,Canada,North America,yes,5,st_si_ac_tc_dc,175,5.8,6.3,6.7,NA,8,no,no,N2,0,100,0,V3_V4,SHIME,yes,1,3,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0.5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,neg-0,negative control
5,SRP279236,Simulated Gastrointestinal Model Targeted loci environmental,SRX9031071,SRR12541385,SHIME_based_Gaisawat_2020,healthy,yes,OK,yes(day0 fecal inoculate),1_individual,Canada,North America,yes,5,st_si_ac_tc_dc,175,5.8,6.3,6.7,NA,8,no,no,N2,0,100,0,V3_V4,SHIME,yes,1,3,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0.5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,neg-b,negative control
6,SRP279236,Simulated Gastrointestinal Model Targeted loci environmental,SRX9031070,SRR12541386,SHIME_based_Gaisawat_2020,healthy,yes,OK,yes(day0 fecal inoculate),1_individual,Canada,North America,yes,5,st_si_ac_tc_dc,175,5.8,6.3,6.7,NA,8,no,no,N2,0,100,0,V3_V4,SHIME,yes,1,3,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0.5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,neg-a,negative control
7,SRP279236,Simulated Gastrointestinal Model Targeted loci environmental,SRX9031069,SRR12541387,SHIME_based_Gaisawat_2020,healthy,yes,OK,yes(day0 fecal inoculate),1_individual,Canada,North America,yes,5,st_si_ac_tc_dc,175,5.8,6.3,6.7,NA,8,no,no,N2,0,100,0,V3_V4,SHIME,yes,1,3,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0.5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
8,SRP279236,Simulated Gastrointestinal Model Targeted loci environmental,SRX9031068,SRR12541388,SHIME_based_Gaisawat_2020,healthy,yes,OK,yes(day0 fecal inoculate),1_individual,Canada,North America,yes,5,st_si_ac_tc_dc,175,5.8,6.3,6.7,NA,8,no,no,N2,0,100,0,V3_V4,SHIME,yes,1,3,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0.5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
9,SRP279236,Simulated Gastrointestinal Model Targeted loci environmental,SRX9031067,SRR12541389,SHIME_based_Gaisawat_2020,healthy,yes,OK,yes(day0 fecal inoculate),1_individual,Canada,North America,yes,5,st_si_ac_tc_dc,175,5.8,6.3,6.7,NA,8,no,no,N2,0,100,0,V3_V4,SHIME,yes,1,3,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0.5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
10,SRP279236,Simulated Gastrointestinal Model Targeted loci environmental,SRX9031066,SRR12541390,SHIME_based_Gaisawat_2020,healthy,yes,OK,yes(day0 fecal inoculate),1_individual,Canada,North America,yes,5,st_si_ac_tc_dc,175,5.8,6.3,6.7,NA,8,no,no,N2,0,100,0,V3_V4,SHIME,yes,1,3,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0.5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,NA,NA
